AREA,MAINTRAVELWORK,AGE,Value,Flags
206100,4,2,3,
206100,5,2,9,
206100,7,2,0,
206100,9,2,0,
206200,1,2,12,
206200,3,2,18,
206200,4,2,6,
206200,5,2,3,
206200,7,2,0,
206200,9,2,0,
206300,1,2,21,
206300,3,2,9,
206300,4,2,0,
206300,5,2,6,
206300,7,2,0,
206300,9,2,0,
206400,1,2,18,
206400,3,2,48,
206400,4,2,9,
206400,5,2,3,
206400,7,2,0,
206400,9,2,6,
206500,1,2,12,
206500,3,2,27,
206500,4,2,3,
206500,5,2,3,
206500,7,2,0,
206500,9,2,3,
206600,1,2,18,
206600,3,2,24,
206600,4,2,12,
206600,5,2,12,
206600,7,2,0,
206600,9,2,0,
206700,1,2,15,
206700,3,2,81,
206700,4,2,12,
206700,5,2,21,
206700,7,2,0,
206700,9,2,6,
206800,1,2,0,
206800,3,2,633,
206800,4,2,75,
206800,5,2,138,
206800,7,2,0,
206800,9,2,21,
206900,1,2,42,
206900,3,2,33,
206900,4,2,3,
206900,5,2,6,
206900,7,2,0,
206900,9,2,3,
207000,1,2,15,
207000,3,2,72,
207000,4,2,6,
207000,5,2,15,
207000,7,2,0,
207000,9,2,0,
207100,1,2,21,
207100,3,2,6,
207100,4,2,0,
207100,5,2,3,
207100,7,2,0,
207100,9,2,0,
207200,1,2,21,
207200,3,2,6,
207200,4,2,6,
207200,5,2,27,
207200,7,2,0,
207200,9,2,0,
207300,1,2,6,
207300,3,2,21,
207300,4,2,0,
207300,5,2,3,
207300,7,2,0,
207300,9,2,0,
207400,1,2,27,
207400,3,2,30,
207400,4,2,0,
207400,5,2,12,
207400,7,2,0,
207400,9,2,0,
207500,1,2,,c
207500,3,2,,c
207500,4,2,,c
207500,5,2,,c
207500,7,2,,c
207500,9,2,,c
207600,1,2,42,
207600,3,2,21,
207600,4,2,0,
207600,5,2,0,
207600,7,2,0,
207600,9,2,0,
207700,1,2,9,
207700,3,2,9,
207700,4,2,3,
207700,5,2,6,
207700,7,2,0,
207700,9,2,0,
207800,1,2,39,
207800,3,2,195,
207800,4,2,12,
207800,5,2,54,
207800,7,2,0,
207800,9,2,3,
207900,1,2,12,
207900,3,2,15,
207900,4,2,3,
207900,5,2,3,
207900,7,2,0,
207900,9,2,0,
208000,1,2,75,
208000,3,2,15,
208000,4,2,3,
208000,5,2,0,
208000,7,2,0,
208000,9,2,0,
208100,1,2,24,
208100,3,2,21,
208100,4,2,3,
208100,5,2,6,
208100,7,2,0,
208100,9,2,0,
208200,1,2,30,
208200,3,2,45,
208200,4,2,6,
208200,5,2,6,
208200,7,2,0,
208200,9,2,0,
208300,1,2,60,
208300,3,2,57,
208300,4,2,9,
208300,5,2,9,
208300,7,2,0,
208300,9,2,3,
208400,1,2,33,
208400,3,2,87,
208400,4,2,21,
208400,5,2,42,
208400,7,2,0,
208400,9,2,0,
208500,1,2,18,
208500,3,2,198,
208500,4,2,9,
208500,5,2,27,
208500,7,2,0,
208500,9,2,15,
208600,1,2,15,
208600,3,2,174,
208600,4,2,30,
208600,5,2,45,
208600,7,2,0,
208600,9,2,6,
208700,1,2,21,
208700,3,2,42,
208700,4,2,6,
208700,5,2,9,
208700,7,2,0,
208700,9,2,0,
208800,1,2,18,
208800,3,2,9,
208800,4,2,0,
208800,5,2,6,
208800,7,2,0,
208800,9,2,0,
208900,1,2,0,
208900,3,2,564,
208900,4,2,78,
208900,5,2,138,
208900,7,2,0,
208900,9,2,18,
209000,1,2,18,
209000,3,2,9,
209000,4,2,0,
209000,5,2,0,
209000,7,2,0,
209000,9,2,0,
209100,1,2,12,
209100,3,2,48,
209100,4,2,3,
209100,5,2,9,
209100,7,2,0,
209100,9,2,0,
209200,1,2,21,
209200,3,2,21,
209200,4,2,3,
209200,5,2,6,
209200,7,2,0,
209200,9,2,0,
209300,1,2,9,
209300,3,2,96,
209300,4,2,9,
209300,5,2,27,
209300,7,2,0,
209300,9,2,0,
209400,1,2,21,
209400,3,2,78,
209400,4,2,6,
209400,5,2,12,
209400,7,2,0,
209400,9,2,0,
209500,1,2,18,
209500,3,2,204,
209500,4,2,6,
209500,5,2,12,
209500,7,2,0,
209500,9,2,6,
209600,1,2,15,
209600,3,2,57,
209600,4,2,6,
209600,5,2,15,
209600,7,2,0,
209600,9,2,0,
209700,1,2,12,
209700,3,2,168,
209700,4,2,12,
209700,5,2,33,
209700,7,2,0,
209700,9,2,6,
209800,1,2,15,
209800,3,2,51,
209800,4,2,3,
209800,5,2,6,
209800,7,2,0,
209800,9,2,0,
209900,1,2,15,
209900,3,2,36,
209900,4,2,3,
209900,5,2,6,
209900,7,2,0,
209900,9,2,0,
210000,1,2,21,
210000,3,2,18,
210000,4,2,3,
210000,5,2,0,
210000,7,2,0,
210000,9,2,3,
210100,1,2,3,
210100,3,2,126,
210100,4,2,6,
210100,5,2,24,
210100,7,2,0,
210100,9,2,3,
210200,1,2,15,
210200,3,2,177,
210200,4,2,9,
210200,5,2,60,
210200,7,2,0,
210200,9,2,12,
210300,1,2,15,
210300,3,2,24,
210300,4,2,0,
210300,5,2,6,
210300,7,2,0,
210300,9,2,0,
210400,1,2,15,
210400,3,2,381,
210400,4,2,30,
210400,5,2,90,
210400,7,2,0,
210400,9,2,12,
210500,1,2,12,
210500,3,2,822,
210500,4,2,81,
210500,5,2,144,
210500,7,2,0,
210500,9,2,30,
210600,1,2,18,
210600,3,2,27,
210600,4,2,6,
210600,5,2,6,
210600,7,2,0,
210600,9,2,0,
210700,1,2,18,
210700,3,2,45,
210700,4,2,6,
210700,5,2,3,
210700,7,2,0,
210700,9,2,0,
210800,1,2,18,
210800,3,2,33,
210800,4,2,3,
210800,5,2,9,
210800,7,2,0,
210800,9,2,0,
210900,1,2,18,
210900,3,2,39,
210900,4,2,6,
210900,5,2,9,
210900,7,2,0,
210900,9,2,3,
211000,1,2,24,
211000,3,2,21,
211000,4,2,6,
211000,5,2,3,
211000,7,2,0,
211000,9,2,0,
211100,1,2,12,
211100,3,2,36,
211100,4,2,0,
211100,5,2,12,
211100,7,2,0,
211100,9,2,0,
211200,1,2,6,
211200,3,2,63,
211200,4,2,6,
211200,5,2,9,
211200,7,2,0,
211200,9,2,3,
211300,1,2,24,
211300,3,2,75,
211300,4,2,6,
211300,5,2,9,
211300,7,2,0,
211300,9,2,3,
211400,1,2,18,
211400,3,2,24,
211400,4,2,3,
211400,5,2,6,
211400,7,2,0,
211400,9,2,3,
211500,1,2,15,
211500,3,2,66,
211500,4,2,0,
211500,5,2,9,
211500,7,2,0,
211500,9,2,0,
211600,1,2,3,
211600,3,2,276,
211600,4,2,15,
211600,5,2,63,
211600,7,2,0,
211600,9,2,12,
211700,1,2,18,
211700,3,2,24,
211700,4,2,3,
211700,5,2,0,
211700,7,2,0,
211700,9,2,0,
211800,1,2,18,
211800,3,2,18,
211800,4,2,0,
211800,5,2,3,
211800,7,2,0,
211800,9,2,0,
211900,1,2,24,
211900,3,2,24,
211900,4,2,0,
211900,5,2,6,
211900,7,2,0,
211900,9,2,0,
212000,1,2,6,
212000,3,2,24,
212000,4,2,6,
212000,5,2,3,
212000,7,2,0,
212000,9,2,0,
212100,1,2,3,
212100,3,2,6,
212100,4,2,0,
212100,5,2,0,
212100,7,2,0,
212100,9,2,0,
212200,1,2,21,
212200,3,2,45,
212200,4,2,3,
212200,5,2,3,
212200,7,2,0,
212200,9,2,0,
212300,1,2,21,
212300,3,2,84,
212300,4,2,9,
212300,5,2,9,
212300,7,2,0,
212300,9,2,0,
212400,1,2,9,
212400,3,2,39,
212400,4,2,3,
212400,5,2,6,
212400,7,2,0,
212400,9,2,3,
212500,1,2,12,
212500,3,2,9,
212500,4,2,0,
212500,5,2,3,
212500,7,2,0,
212500,9,2,0,
212600,1,2,12,
212600,3,2,27,
212600,4,2,0,
212600,5,2,0,
212600,7,2,0,
212600,9,2,0,
212700,1,2,,c
212700,3,2,,c
212700,4,2,,c
212700,5,2,,c
212700,7,2,,c
212700,9,2,,c
212800,1,2,0,
212800,3,2,591,
212800,4,2,144,
212800,5,2,75,
212800,7,2,0,
212800,9,2,21,
212900,1,2,12,
212900,3,2,306,
212900,4,2,12,
212900,5,2,48,
212900,7,2,0,
212900,9,2,12,
213000,1,2,12,
213000,3,2,18,
213000,4,2,0,
213000,5,2,3,
213000,7,2,0,
213000,9,2,0,
213100,1,2,12,
213100,3,2,21,
213100,4,2,3,
213100,5,2,3,
213100,7,2,0,
213100,9,2,3,
213200,1,2,9,
213200,3,2,66,
213200,4,2,3,
213200,5,2,6,
213200,7,2,0,
213200,9,2,3,
213300,1,2,24,
213300,3,2,66,
213300,4,2,3,
213300,5,2,6,
213300,7,2,0,
213300,9,2,0,
213400,1,2,18,
213400,3,2,30,
213400,4,2,9,
213400,5,2,6,
213400,7,2,0,
213400,9,2,3,
213500,1,2,18,
213500,3,2,6,
213500,4,2,0,
213500,5,2,3,
213500,7,2,0,
213500,9,2,0,
213600,1,2,18,
213600,3,2,42,
213600,4,2,0,
213600,5,2,15,
213600,7,2,0,
213600,9,2,6,
213700,1,2,9,
213700,3,2,87,
213700,4,2,3,
213700,5,2,9,
213700,7,2,0,
213700,9,2,3,
213800,1,2,15,
213800,3,2,12,
213800,4,2,3,
213800,5,2,0,
213800,7,2,0,
213800,9,2,0,
213900,1,2,15,
213900,3,2,3,
213900,4,2,0,
213900,5,2,0,
213900,7,2,0,
213900,9,2,0,
214000,1,2,9,
214000,3,2,51,
214000,4,2,3,
214000,5,2,27,
214000,7,2,0,
214000,9,2,6,
214100,1,2,9,
214100,3,2,36,
214100,4,2,3,
214100,5,2,12,
214100,7,2,0,
214100,9,2,0,
214200,1,2,12,
214200,3,2,0,
214200,4,2,0,
214200,5,2,3,
214200,7,2,0,
214200,9,2,0,
214300,1,2,9,
214300,3,2,753,
214300,4,2,39,
214300,5,2,117,
214300,7,2,3,
214300,9,2,27,
214400,1,2,12,
214400,3,2,48,
214400,4,2,6,
214400,5,2,6,
214400,7,2,0,
214400,9,2,3,
214500,1,2,24,
214500,3,2,33,
214500,4,2,3,
214500,5,2,3,
214500,7,2,0,
214500,9,2,3,
214600,1,2,12,
214600,3,2,33,
214600,4,2,0,
214600,5,2,3,
214600,7,2,0,
214600,9,2,3,
214700,1,2,21,
214700,3,2,0,
214700,4,2,0,
214700,5,2,3,
214700,7,2,0,
214700,9,2,0,
214800,1,2,18,
214800,3,2,18,
214800,4,2,0,
214800,5,2,3,
214800,7,2,0,
214800,9,2,0,
214900,1,2,33,
214900,3,2,63,
214900,4,2,3,
214900,5,2,15,
214900,7,2,0,
214900,9,2,3,
215000,1,2,30,
215000,3,2,45,
215000,4,2,0,
215000,5,2,12,
215000,7,2,0,
215000,9,2,6,
215100,1,2,36,
215100,3,2,12,
215100,4,2,0,
215100,5,2,3,
215100,7,2,0,
215100,9,2,0,
215200,1,2,18,
215200,3,2,24,
215200,4,2,3,
215200,5,2,6,
215200,7,2,0,
215200,9,2,0,
215300,1,2,24,
215300,3,2,12,
215300,4,2,3,
215300,5,2,3,
215300,7,2,0,
215300,9,2,0,
215400,1,2,24,
215400,3,2,132,
215400,4,2,24,
215400,5,2,30,
215400,7,2,0,
215400,9,2,3,
215500,1,2,33,
215500,3,2,15,
215500,4,2,3,
215500,5,2,3,
215500,7,2,0,
215500,9,2,0,
215600,1,2,42,
215600,3,2,150,
215600,4,2,15,
215600,5,2,45,
215600,7,2,0,
215600,9,2,0,
215700,1,2,21,
215700,3,2,51,
215700,4,2,9,
215700,5,2,3,
215700,7,2,0,
215700,9,2,0,
215800,1,2,18,
215800,3,2,153,
215800,4,2,15,
215800,5,2,30,
215800,7,2,0,
215800,9,2,9,
215900,1,2,33,
215900,3,2,21,
215900,4,2,9,
215900,5,2,9,
215900,7,2,0,
215900,9,2,3,
216000,1,2,6,
216000,3,2,6,
216000,4,2,0,
216000,5,2,3,
216000,7,2,0,
216000,9,2,0,
216100,1,2,39,
216100,3,2,18,
216100,4,2,9,
216100,5,2,6,
216100,7,2,0,
216100,9,2,0,
216200,1,2,0,
216200,3,2,51,
216200,4,2,3,
216200,5,2,6,
216200,7,2,0,
216200,9,2,3,
216300,1,2,30,
216300,3,2,81,
216300,4,2,6,
216300,5,2,12,
216300,7,2,0,
216300,9,2,3,
216400,1,2,15,
216400,3,2,24,
216400,4,2,0,
216400,5,2,0,
216400,7,2,0,
216400,9,2,0,
216500,1,2,9,
216500,3,2,27,
216500,4,2,3,
216500,5,2,3,
216500,7,2,0,
216500,9,2,0,
216600,1,2,18,
216600,3,2,69,
216600,4,2,3,
216600,5,2,12,
216600,7,2,0,
216600,9,2,6,
216700,1,2,21,
216700,3,2,30,
216700,4,2,6,
216700,5,2,3,
216700,7,2,0,
216700,9,2,0,
216800,1,2,33,
216800,3,2,27,
216800,4,2,3,
216800,5,2,9,
216800,7,2,0,
216800,9,2,0,
216900,1,2,30,
216900,3,2,90,
216900,4,2,6,
216900,5,2,9,
216900,7,2,0,
216900,9,2,0,
217000,1,2,15,
217000,3,2,1344,
217000,4,2,102,
217000,5,2,210,
217000,7,2,0,
217000,9,2,48,
217100,1,2,18,
217100,3,2,15,
217100,4,2,3,
217100,5,2,3,
217100,7,2,0,
217100,9,2,0,
217200,1,2,18,
217200,3,2,27,
217200,4,2,3,
217200,5,2,3,
217200,7,2,0,
217200,9,2,0,
217300,1,2,21,
217300,3,2,183,
217300,4,2,42,
217300,5,2,18,
217300,7,2,0,
217300,9,2,6,
217400,1,2,36,
217400,3,2,237,
217400,4,2,15,
217400,5,2,18,
217400,7,2,0,
217400,9,2,6,
217500,1,2,39,
217500,3,2,87,
217500,4,2,6,
217500,5,2,6,
217500,7,2,0,
217500,9,2,0,
217600,1,2,30,
217600,3,2,45,
217600,4,2,3,
217600,5,2,3,
217600,7,2,0,
217600,9,2,0,
217700,1,2,0,
217700,3,2,855,
217700,4,2,108,
217700,5,2,93,
217700,7,2,0,
217700,9,2,12,
217800,1,2,27,
217800,3,2,27,
217800,4,2,6,
217800,5,2,6,
217800,7,2,0,
217800,9,2,3,
217900,1,2,24,
217900,3,2,30,
217900,4,2,6,
217900,5,2,3,
217900,7,2,0,
217900,9,2,3,
218000,1,2,33,
218000,3,2,15,
218000,4,2,3,
218000,5,2,0,
218000,7,2,0,
218000,9,2,0,
218100,1,2,30,
218100,3,2,39,
218100,4,2,3,
218100,5,2,6,
218100,7,2,0,
218100,9,2,3,
218200,1,2,9,
218200,3,2,6,
218200,4,2,0,
218200,5,2,0,
218200,7,2,0,
218200,9,2,0,
218300,1,2,27,
218300,3,2,60,
218300,4,2,6,
218300,5,2,12,
218300,7,2,0,
218300,9,2,3,
218400,1,2,54,
218400,3,2,159,
218400,4,2,21,
218400,5,2,15,
218400,7,2,0,
218400,9,2,3,
218500,1,2,33,
218500,3,2,147,
218500,4,2,12,
218500,5,2,21,
218500,7,2,0,
218500,9,2,3,
218600,1,2,24,
218600,3,2,45,
218600,4,2,3,
218600,5,2,9,
218600,7,2,0,
218600,9,2,3,
218700,1,2,18,
218700,3,2,54,
218700,4,2,6,
218700,5,2,6,
218700,7,2,0,
218700,9,2,0,
218800,1,2,12,
218800,3,2,12,
218800,4,2,3,
218800,5,2,3,
218800,7,2,0,
218800,9,2,0,
218900,1,2,36,
218900,3,2,15,
218900,4,2,3,
218900,5,2,6,
218900,7,2,0,
218900,9,2,0,
219000,1,2,21,
219000,3,2,69,
219000,4,2,15,
219000,5,2,9,
219000,7,2,0,
219000,9,2,0,
219100,1,2,15,
219100,3,2,27,
219100,4,2,6,
219100,5,2,6,
219100,7,2,0,
219100,9,2,0,
219200,1,2,18,
219200,3,2,12,
219200,4,2,0,
219200,5,2,3,
219200,7,2,0,
219200,9,2,0,
219300,1,2,21,
219300,3,2,33,
219300,4,2,6,
219300,5,2,9,
219300,7,2,0,
219300,9,2,0,
219400,1,2,39,
219400,3,2,87,
219400,4,2,9,
219400,5,2,6,
219400,7,2,0,
219400,9,2,0,
219500,1,2,42,
219500,3,2,51,
219500,4,2,6,
219500,5,2,6,
219500,7,2,0,
219500,9,2,3,
219600,1,2,30,
219600,3,2,123,
219600,4,2,15,
219600,5,2,15,
219600,7,2,0,
219600,9,2,3,
219700,1,2,24,
219700,3,2,12,
219700,4,2,6,
219700,5,2,0,
219700,7,2,0,
219700,9,2,0,
219800,1,2,39,
219800,3,2,36,
219800,4,2,3,
219800,5,2,3,
219800,7,2,0,
219800,9,2,0,
219900,1,2,27,
219900,3,2,9,
219900,4,2,3,
219900,5,2,3,
219900,7,2,0,
219900,9,2,0,
220000,1,2,36,
220000,3,2,24,
220000,4,2,6,
220000,5,2,6,
220000,7,2,0,
220000,9,2,0,
220100,1,2,12,
220100,3,2,24,
220100,4,2,0,
220100,5,2,3,
220100,7,2,0,
220100,9,2,0,
220200,1,2,,c
220200,3,2,,c
220200,4,2,,c
220200,5,2,,c
220200,7,2,,c
220200,9,2,,c
220300,1,2,12,
220300,3,2,138,
220300,4,2,24,
220300,5,2,15,
220300,7,2,0,
220300,9,2,3,
220400,1,2,9,
220400,3,2,30,
220400,4,2,3,
220400,5,2,6,
220400,7,2,0,
220400,9,2,0,
220500,1,2,81,
220500,3,2,24,
220500,4,2,6,
220500,5,2,0,
220500,7,2,0,
220500,9,2,0,
220600,1,2,72,
220600,3,2,39,
220600,4,2,6,
220600,5,2,3,
220600,7,2,0,
220600,9,2,3,
220700,1,2,15,
220700,3,2,45,
220700,4,2,9,
220700,5,2,6,
220700,7,2,0,
220700,9,2,0,
220800,1,2,48,
220800,3,2,24,
220800,4,2,6,
220800,5,2,6,
220800,7,2,0,
220800,9,2,0,
220900,1,2,24,
220900,3,2,57,
220900,4,2,3,
220900,5,2,15,
220900,7,2,0,
220900,9,2,0,
221000,1,2,6,
221000,3,2,162,
221000,4,2,3,
221000,5,2,24,
221000,7,2,0,
221000,9,2,3,
221100,1,2,24,
221100,3,2,45,
221100,4,2,6,
221100,5,2,3,
221100,7,2,0,
221100,9,2,0,
221200,1,2,30,
221200,3,2,15,
221200,4,2,0,
221200,5,2,0,
221200,7,2,0,
221200,9,2,0,
221300,1,2,12,
221300,3,2,36,
221300,4,2,6,
221300,5,2,6,
221300,7,2,0,
221300,9,2,0,
221400,1,2,24,
221400,3,2,84,
221400,4,2,9,
221400,5,2,15,
221400,7,2,0,
221400,9,2,3,
221500,1,2,18,
221500,3,2,12,
221500,4,2,0,
221500,5,2,6,
221500,7,2,0,
221500,9,2,0,
221600,1,2,24,
221600,3,2,75,
221600,4,2,15,
221600,5,2,9,
221600,7,2,0,
221600,9,2,3,
221700,1,2,12,
221700,3,2,87,
221700,4,2,27,
221700,5,2,3,
221700,7,2,0,
221700,9,2,6,
221800,1,2,21,
221800,3,2,135,
221800,4,2,9,
221800,5,2,6,
221800,7,2,0,
221800,9,2,6,
221900,1,2,18,
221900,3,2,207,
221900,4,2,27,
221900,5,2,18,
221900,7,2,0,
221900,9,2,6,
222000,1,2,18,
222000,3,2,15,
222000,4,2,6,
222000,5,2,3,
222000,7,2,0,
222000,9,2,0,
222100,1,2,36,
222100,3,2,93,
222100,4,2,6,
222100,5,2,12,
222100,7,2,0,
222100,9,2,0,
222200,1,2,3,
222200,3,2,15,
222200,4,2,0,
222200,5,2,3,
222200,7,2,0,
222200,9,2,0,
222300,1,2,51,
222300,3,2,15,
222300,4,2,6,
222300,5,2,3,
222300,7,2,0,
222300,9,2,0,
222400,1,2,39,
222400,3,2,27,
222400,4,2,6,
222400,5,2,18,
222400,7,2,0,
222400,9,2,0,
222500,1,2,9,
222500,3,2,27,
222500,4,2,9,
222500,5,2,6,
222500,7,2,0,
222500,9,2,0,
222600,1,2,15,
222600,3,2,147,
222600,4,2,27,
222600,5,2,33,
222600,7,2,0,
222600,9,2,0,
222700,1,2,18,
222700,3,2,6,
222700,4,2,0,
222700,5,2,0,
222700,7,2,0,
222700,9,2,0,
222800,1,2,21,
222800,3,2,18,
222800,4,2,6,
222800,5,2,6,
222800,7,2,0,
222800,9,2,0,
222900,1,2,36,
222900,3,2,60,
222900,4,2,9,
222900,5,2,18,
222900,7,2,0,
222900,9,2,3,
223000,1,2,15,
223000,3,2,18,
223000,4,2,3,
223000,5,2,9,
223000,7,2,0,
223000,9,2,0,
223100,1,2,18,
223100,3,2,75,
223100,4,2,6,
223100,5,2,6,
223100,7,2,0,
223100,9,2,0,
223200,1,2,30,
223200,3,2,48,
223200,4,2,6,
223200,5,2,9,
223200,7,2,0,
223200,9,2,0,
223300,1,2,36,
223300,3,2,21,
223300,4,2,12,
223300,5,2,15,
223300,7,2,0,
223300,9,2,3,
223400,1,2,18,
223400,3,2,21,
223400,4,2,9,
223400,5,2,6,
223400,7,2,0,
223400,9,2,0,
223500,1,2,9,
223500,3,2,39,
223500,4,2,6,
223500,5,2,9,
223500,7,2,0,
223500,9,2,0,
223600,1,2,6,
223600,3,2,15,
223600,4,2,0,
223600,5,2,3,
223600,7,2,0,
223600,9,2,0,
223700,1,2,9,
223700,3,2,18,
223700,4,2,6,
223700,5,2,6,
223700,7,2,0,
223700,9,2,0,
223800,1,2,9,
223800,3,2,39,
223800,4,2,3,
223800,5,2,3,
223800,7,2,0,
223800,9,2,0,
223900,1,2,,c
223900,3,2,,c
223900,4,2,,c
223900,5,2,,c
223900,7,2,,c
223900,9,2,,c
224000,1,2,15,
224000,3,2,66,
224000,4,2,9,
224000,5,2,12,
224000,7,2,0,
224000,9,2,9,
224100,1,2,3,
224100,3,2,21,
224100,4,2,0,
224100,5,2,6,
224100,7,2,0,
224100,9,2,0,
224200,1,2,18,
224200,3,2,15,
224200,4,2,0,
224200,5,2,3,
224200,7,2,0,
224200,9,2,0,
224300,1,2,15,
224300,3,2,42,
224300,4,2,0,
224300,5,2,6,
224300,7,2,0,
224300,9,2,0,
224400,1,2,15,
224400,3,2,15,
224400,4,2,0,
224400,5,2,0,
224400,7,2,0,
224400,9,2,3,
224500,1,2,9,
224500,3,2,24,
224500,4,2,6,
224500,5,2,0,
224500,7,2,0,
224500,9,2,0,
224600,1,2,18,
224600,3,2,3,
224600,4,2,0,
224600,5,2,0,
224600,7,2,0,
224600,9,2,0,
224700,1,2,0,
224700,3,2,306,
224700,4,2,33,
224700,5,2,36,
224700,7,2,0,
224700,9,2,21,
224800,1,2,21,
224800,3,2,63,
224800,4,2,12,
224800,5,2,6,
224800,7,2,0,
224800,9,2,0,
224900,1,2,12,
224900,3,2,6,
224900,4,2,3,
224900,5,2,0,
224900,7,2,0,
224900,9,2,0,
225000,1,2,9,
225000,3,2,33,
225000,4,2,3,
225000,5,2,9,
225000,7,2,0,
225000,9,2,0,
225100,1,2,15,
225100,3,2,30,
225100,4,2,0,
225100,5,2,9,
225100,7,2,0,
225100,9,2,6,
225200,1,2,,c
225200,3,2,,c
225200,4,2,,c
225200,5,2,,c
225200,7,2,,c
225200,9,2,,c
225300,1,2,24,
225300,3,2,21,
225300,4,2,0,
225300,5,2,9,
225300,7,2,0,
225300,9,2,0,
225400,1,2,9,
225400,3,2,39,
225400,4,2,6,
225400,5,2,15,
225400,7,2,0,
225400,9,2,3,
225500,1,2,24,
225500,3,2,24,
225500,4,2,0,
225500,5,2,0,
225500,7,2,0,
225500,9,2,0,
225600,1,2,30,
225600,3,2,45,
225600,4,2,9,
225600,5,2,6,
225600,7,2,0,
225600,9,2,0,
225700,1,2,3,
225700,3,2,816,
225700,4,2,81,
225700,5,2,120,
225700,7,2,0,
225700,9,2,36,
225800,1,2,9,
225800,3,2,150,
225800,4,2,6,
225800,5,2,3,
225800,7,2,0,
225800,9,2,3,
225900,1,2,9,
225900,3,2,21,
225900,4,2,0,
225900,5,2,6,
225900,7,2,0,
225900,9,2,0,
226000,1,2,9,
226000,3,2,9,
226000,4,2,0,
226000,5,2,3,
226000,7,2,0,
226000,9,2,0,
226100,1,2,69,
226100,3,2,48,
226100,4,2,15,
226100,5,2,18,
226100,7,2,0,
226100,9,2,3,
226200,1,2,,c
226200,3,2,,c
226200,4,2,,c
226200,5,2,,c
226200,7,2,,c
226200,9,2,,c
226300,1,2,33,
226300,3,2,21,
226300,4,2,6,
226300,5,2,6,
226300,7,2,3,
226300,9,2,0,
226400,1,2,30,
226400,3,2,45,
226400,4,2,3,
226400,5,2,9,
226400,7,2,0,
226400,9,2,0,
226500,1,2,12,
226500,3,2,90,
226500,4,2,6,
226500,5,2,18,
226500,7,2,0,
226500,9,2,0,
226600,1,2,21,
226600,3,2,99,
226600,4,2,3,
226600,5,2,15,
226600,7,2,0,
226600,9,2,0,
226700,1,2,9,
226700,3,2,135,
226700,4,2,12,
226700,5,2,15,
226700,7,2,0,
226700,9,2,3,
226800,1,2,21,
226800,3,2,33,
226800,4,2,6,
226800,5,2,3,
226800,7,2,0,
226800,9,2,0,
226900,1,2,3,
226900,3,2,18,
226900,4,2,6,
226900,5,2,3,
226900,7,2,0,
226900,9,2,0,
227000,1,2,18,
227000,3,2,102,
227000,4,2,12,
227000,5,2,15,
227000,7,2,0,
227000,9,2,0,
227100,1,2,27,
227100,3,2,12,
227100,4,2,9,
227100,5,2,3,
227100,7,2,0,
227100,9,2,0,
227200,1,2,12,
227200,3,2,30,
227200,4,2,6,
227200,5,2,3,
227200,7,2,0,
227200,9,2,0,
227300,1,2,30,
227300,3,2,168,
227300,4,2,6,
227300,5,2,6,
227300,7,2,0,
227300,9,2,15,
227400,1,2,18,
227400,3,2,18,
227400,4,2,3,
227400,5,2,0,
227400,7,2,0,
227400,9,2,0,
227500,1,2,18,
227500,3,2,24,
227500,4,2,3,
227500,5,2,3,
227500,7,2,0,
227500,9,2,0,
227600,1,2,21,
227600,3,2,12,
227600,4,2,3,
227600,5,2,6,
227600,7,2,0,
227600,9,2,0,
227700,1,2,,c
227700,3,2,,c
227700,4,2,,c
227700,5,2,,c
227700,7,2,,c
227700,9,2,,c
227800,1,2,24,
227800,3,2,21,
227800,4,2,3,
227800,5,2,0,
227800,7,2,0,
227800,9,2,0,
227900,1,2,18,
227900,3,2,15,
227900,4,2,3,
227900,5,2,3,
227900,7,2,0,
227900,9,2,0,
228000,1,2,18,
228000,3,2,12,
228000,4,2,3,
228000,5,2,3,
228000,7,2,0,
228000,9,2,0,
228100,1,2,24,
228100,3,2,48,
228100,4,2,3,
228100,5,2,3,
228100,7,2,0,
228100,9,2,3,
228200,1,2,12,
228200,3,2,18,
228200,4,2,3,
228200,5,2,0,
228200,7,2,0,
228200,9,2,0,
228300,1,2,21,
228300,3,2,45,
228300,4,2,3,
228300,5,2,6,
228300,7,2,0,
228300,9,2,0,
228400,1,2,6,
228400,3,2,513,
228400,4,2,78,
228400,5,2,93,
228400,7,2,0,
228400,9,2,12,
228500,1,2,21,
228500,3,2,42,
228500,4,2,6,
228500,5,2,6,
228500,7,2,0,
228500,9,2,0,
228600,1,2,21,
228600,3,2,63,
228600,4,2,0,
228600,5,2,6,
228600,7,2,0,
228600,9,2,0,
228700,1,2,12,
228700,3,2,48,
228700,4,2,3,
228700,5,2,3,
228700,7,2,0,
228700,9,2,3,
228800,1,2,15,
228800,3,2,96,
228800,4,2,15,
228800,5,2,9,
228800,7,2,0,
228800,9,2,3,
228900,1,2,6,
228900,3,2,177,
228900,4,2,36,
228900,5,2,21,
228900,7,2,0,
228900,9,2,9,
229000,1,2,12,
229000,3,2,24,
229000,4,2,3,
229000,5,2,3,
229000,7,2,0,
229000,9,2,0,
229100,1,2,18,
229100,3,2,6,
229100,4,2,3,
229100,5,2,0,
229100,7,2,0,
229100,9,2,3,
229200,1,2,9,
229200,3,2,1095,
229200,4,2,153,
229200,5,2,102,
229200,7,2,0,
229200,9,2,36,
229300,1,2,42,
229300,3,2,27,
229300,4,2,0,
229300,5,2,3,
229300,7,2,0,
229300,9,2,0,
229400,1,2,18,
