AREA,MAINTRAVELEDUC,AGE,Value,Flags
115800,1,1,3,
115800,2,1,0,
115800,3,1,222,
115800,4,1,42,
115800,5,1,129,
115800,6,1,63,
115800,7,1,9,
115800,8,1,0,
115800,9,1,0,
115900,1,1,6,
115900,2,1,0,
115900,3,1,291,
115900,4,1,24,
115900,5,1,99,
115900,6,1,60,
115900,7,1,3,
115900,8,1,3,
115900,9,1,0,
116100,1,1,3,
116100,2,1,0,
116100,3,1,186,
116100,4,1,3,
116100,5,1,6,
116100,6,1,45,
116100,7,1,3,
116100,8,1,3,
116100,9,1,0,
116100,10,1,3,
116200,1,1,0,
116200,2,1,0,
116200,3,1,276,
116200,4,1,6,
116200,5,1,33,
116200,6,1,66,
116200,7,1,3,
116200,8,1,0,
116200,9,1,3,
116200,10,1,3,
116300,1,1,0,
116300,2,1,0,
116300,3,1,84,
116300,4,1,0,
116300,5,1,0,
116300,6,1,51,
116300,7,1,0,
116300,8,1,0,
116300,9,1,0,
116300,10,1,0,
116400,1,1,0,
116400,2,1,0,
116400,3,1,156,
116400,4,1,0,
116400,5,1,18,
116400,6,1,42,
116400,7,1,0,
116400,8,1,9,
116400,9,1,0,
116400,10,1,0,
116500,1,1,3,
116500,2,1,0,
116500,3,1,135,
116500,4,1,3,
116500,5,1,39,
116500,6,1,27,
116500,7,1,6,
116500,8,1,0,
116500,9,1,0,
116600,1,1,6,
116600,2,1,0,
116600,3,1,207,
116600,4,1,3,
116600,5,1,12,
116600,6,1,87,
116600,7,1,9,
116600,8,1,0,
116600,9,1,0,
116600,10,1,0,
116800,1,1,6,
116800,2,1,0,
116800,3,1,507,
116800,4,1,9,
116800,5,1,129,
116800,6,1,45,
116800,7,1,15,
116800,8,1,0,
116800,9,1,0,
116800,10,1,3,
116900,1,1,3,
116900,2,1,0,
116900,3,1,405,
116900,4,1,9,
116900,5,1,24,
116900,6,1,24,
116900,7,1,18,
116900,8,1,0,
116900,9,1,0,
116900,10,1,3,
117000,1,1,9,
117000,2,1,0,
117000,3,1,306,
117000,4,1,0,
117000,5,1,48,
117000,6,1,123,
117000,7,1,15,
117000,8,1,0,
117000,9,1,0,
117000,10,1,0,
117100,1,1,3,
117100,2,1,0,
117100,3,1,114,
117100,4,1,3,
117100,5,1,3,
117100,6,1,66,
117100,7,1,0,
117100,8,1,3,
117100,9,1,0,
117100,10,1,0,
117200,1,1,0,
117200,2,1,0,
117200,3,1,402,
117200,4,1,3,
117200,5,1,111,
117200,6,1,90,
117200,7,1,36,
117200,8,1,0,
117200,9,1,0,
117200,10,1,6,
117300,1,1,0,
117300,2,1,0,
117300,3,1,18,
117300,4,1,0,
117300,5,1,3,
117300,6,1,3,
117300,7,1,0,
117300,8,1,0,
117300,9,1,0,
117300,10,1,0,
117500,1,1,3,
117500,2,1,0,
117500,3,1,282,
117500,4,1,3,
117500,5,1,135,
117500,6,1,39,
117500,7,1,27,
117500,8,1,0,
117500,9,1,0,
117500,10,1,6,
117600,1,1,6,
117600,2,1,0,
117600,3,1,255,
117600,4,1,6,
117600,5,1,162,
117600,6,1,24,
117600,7,1,33,
117600,8,1,0,
117600,9,1,0,
117700,1,1,9,
117700,2,1,0,
117700,3,1,267,
117700,4,1,3,
117700,5,1,120,
117700,6,1,30,
117700,7,1,21,
117700,8,1,0,
117700,9,1,0,
117700,10,1,0,
117800,1,1,6,
117800,2,1,0,
117800,3,1,135,
117800,4,1,3,
117800,5,1,81,
117800,6,1,18,
117800,7,1,9,
117800,8,1,0,
117800,9,1,0,
117800,10,1,6,
117900,1,1,3,
117900,2,1,0,
117900,3,1,309,
117900,4,1,6,
117900,5,1,159,
117900,6,1,72,
117900,7,1,21,
117900,8,1,0,
117900,9,1,0,
117900,10,1,6,
118000,1,1,0,
118000,2,1,0,
118000,3,1,225,
118000,4,1,12,
118000,5,1,36,
118000,6,1,39,
118000,7,1,3,
118000,8,1,18,
118000,9,1,0,
118000,10,1,0,
118100,1,1,0,
118100,2,1,0,
118100,3,1,279,
118100,4,1,18,
118100,5,1,102,
118100,6,1,12,
118100,7,1,12,
118100,8,1,0,
118100,9,1,0,
118100,10,1,0,
118200,1,1,6,
118200,2,1,0,
118200,3,1,414,
118200,4,1,3,
118200,5,1,153,
118200,6,1,54,
118200,7,1,30,
118200,8,1,0,
118200,9,1,0,
118300,1,1,0,
118300,2,1,0,
118300,3,1,228,
118300,4,1,0,
118300,5,1,39,
118300,6,1,39,
118300,7,1,21,
118300,8,1,0,
118300,9,1,0,
118400,1,1,6,
118400,2,1,0,
118400,3,1,477,
118400,4,1,12,
118400,5,1,72,
118400,6,1,69,
118400,7,1,18,
118600,1,1,0,
118600,2,1,0,
118600,3,1,27,
118600,4,1,0,
118600,5,1,12,
118600,6,1,0,
118600,7,1,6,
118600,8,1,0,
118600,9,1,0,
118600,10,1,0,
118700,1,1,9,
118700,2,1,0,
118700,3,1,294,
118700,4,1,3,
118700,5,1,108,
118700,6,1,21,
118700,7,1,12,
118700,8,1,0,
118700,9,1,0,
118700,10,1,6,
118800,1,1,,c
118800,2,1,,c
118800,3,1,,c
118800,4,1,,c
118800,5,1,,c
118800,6,1,,c
118800,7,1,,c
118800,8,1,,c
118800,9,1,,c
118800,10,1,,c
118900,1,1,3,
118900,2,1,0,
118900,3,1,216,
118900,4,1,6,
118900,5,1,153,
118900,6,1,177,
118900,7,1,39,
118900,8,1,3,
118900,9,1,0,
119000,1,1,6,
119000,2,1,0,
119000,3,1,240,
119000,4,1,6,
119000,5,1,129,
119000,6,1,54,
119000,7,1,12,
119000,8,1,0,
119000,9,1,0,
119100,1,1,3,
119100,2,1,0,
119100,3,1,324,
119100,4,1,6,
119100,5,1,135,
119100,6,1,96,
119100,7,1,30,
119300,1,1,,c
119300,2,1,,c
119300,3,1,,c
119300,4,1,,c
119300,5,1,,c
119300,6,1,,c
119300,7,1,,c
119400,1,1,0,
119400,2,1,0,
119400,3,1,237,
119400,4,1,3,
119400,5,1,12,
119400,6,1,45,
119400,7,1,15,
119400,8,1,0,
119400,9,1,0,
119400,10,1,0,
119500,1,1,3,
119500,2,1,0,
119500,3,1,141,
119500,4,1,6,
119500,5,1,216,
119500,6,1,24,
119500,7,1,3,
119500,8,1,0,
119500,9,1,0,
119500,10,1,0,
119600,1,1,3,
119600,2,1,0,
119600,3,1,153,
119600,4,1,0,
119600,5,1,30,
119600,6,1,3,
119600,7,1,15,
119600,8,1,0,
119600,9,1,0,
119600,10,1,6,
119700,1,1,0,
119700,2,1,0,
119700,3,1,135,
119700,4,1,3,
119700,5,1,48,
119700,6,1,6,
119700,7,1,0,
119700,8,1,0,
119700,9,1,0,
119700,10,1,3,
119800,1,1,9,
119800,2,1,0,
119800,3,1,486,
119800,4,1,0,
119800,5,1,165,
119800,6,1,66,
119800,7,1,39,
119800,8,1,0,
119800,9,1,0,
119800,10,1,15,
120000,1,1,3,
120000,2,1,0,
120000,3,1,153,
120000,4,1,0,
120000,5,1,138,
120000,6,1,21,
120000,7,1,3,
120000,8,1,0,
120000,9,1,0,
120100,1,1,6,
120100,2,1,0,
120100,3,1,51,
120100,4,1,0,
120100,5,1,9,
120100,6,1,3,
120100,7,1,0,
120200,1,1,3,
120200,2,1,0,
120200,3,1,210,
120200,4,1,36,
120200,5,1,258,
120200,6,1,15,
120200,7,1,6,
120200,8,1,0,
120200,9,1,0,
120300,1,1,3,
120300,2,1,0,
120300,3,1,339,
120300,4,1,27,
120300,5,1,153,
120300,6,1,78,
120300,7,1,21,
120300,8,1,0,
120300,9,1,0,
120400,1,1,0,
120400,2,1,0,
120400,3,1,270,
120400,4,1,3,
120400,5,1,18,
120400,6,1,87,
120400,7,1,30,
120400,8,1,0,
120400,9,1,0,
120400,10,1,6,
120500,1,1,9,
120500,2,1,0,
120500,3,1,189,
120500,4,1,0,
120500,5,1,228,
120500,6,1,21,
120500,7,1,9,
120500,8,1,0,
120500,9,1,0,
120500,10,1,3,
120600,1,1,6,
120600,2,1,0,
120600,3,1,381,
120600,4,1,0,
120600,5,1,141,
120600,6,1,9,
120600,7,1,27,
120600,8,1,0,
120600,9,1,0,
120700,1,1,0,
120700,2,1,0,
120700,3,1,198,
120700,4,1,9,
120700,5,1,90,
120700,6,1,48,
120700,7,1,15,
120700,8,1,0,
120700,9,1,0,
120800,1,1,0,
120800,2,1,0,
120800,3,1,174,
120800,4,1,3,
120800,5,1,174,
120800,6,1,24,
120800,7,1,21,
120900,1,1,0,
120900,2,1,0,
120900,3,1,375,
120900,4,1,3,
120900,5,1,54,
120900,6,1,21,
120900,7,1,21,
120900,8,1,3,
120900,9,1,0,
121100,1,1,6,
121100,2,1,0,
121100,3,1,237,
121100,4,1,6,
121100,5,1,3,
121100,6,1,33,
121100,7,1,6,
121100,8,1,18,
121100,9,1,0,
121100,10,1,3,
121200,1,1,3,
121200,2,1,0,
121200,3,1,216,
121200,4,1,3,
121200,5,1,87,
121200,6,1,57,
121200,7,1,30,
121200,8,1,0,
121200,9,1,0,
121200,10,1,0,
121300,1,1,0,
121300,2,1,0,
121300,3,1,231,
121300,4,1,3,
121300,5,1,132,
121300,6,1,60,
121300,7,1,39,
121300,8,1,0,
121300,9,1,0,
121300,10,1,0,
121400,1,1,6,
121400,2,1,0,
121400,3,1,222,
121400,4,1,0,
121400,5,1,75,
121400,6,1,42,
121400,7,1,18,
121400,8,1,0,
121400,9,1,0,
121400,10,1,3,
121500,1,1,6,
121500,2,1,0,
121500,3,1,237,
121500,4,1,3,
121500,5,1,75,
121500,6,1,30,
121500,7,1,21,
121600,1,1,3,
121600,2,1,0,
121600,3,1,408,
121600,4,1,0,
121600,5,1,42,
121600,6,1,45,
121600,7,1,15,
121800,1,1,0,
121800,2,1,0,
121800,3,1,369,
121800,4,1,3,
121800,5,1,69,
121800,6,1,48,
121800,7,1,48,
121900,1,1,3,
121900,2,1,0,
121900,3,1,324,
121900,4,1,3,
121900,5,1,57,
121900,6,1,39,
121900,7,1,30,
121900,8,1,3,
121900,9,1,0,
121900,10,1,9,
122000,1,1,3,
122000,2,1,0,
122000,3,1,240,
122000,4,1,0,
122000,5,1,60,
122000,6,1,18,
122000,7,1,3,
122000,8,1,24,
122000,9,1,0,
122100,1,1,3,
122100,2,1,0,
122100,3,1,288,
122100,4,1,0,
122100,5,1,45,
122100,6,1,21,
122100,7,1,15,
122100,8,1,0,
122100,9,1,0,
122200,1,1,0,
122200,2,1,0,
122200,3,1,222,
122200,4,1,9,
122200,5,1,99,
122200,6,1,123,
122200,7,1,15,
122200,8,1,0,
122200,9,1,0,
122200,10,1,3,
122300,1,1,3,
122300,2,1,0,
122300,3,1,447,
122300,4,1,3,
122300,5,1,111,
122300,6,1,63,
122300,7,1,12,
122500,1,1,9,
122500,2,1,0,
122500,3,1,432,
122500,4,1,3,
122500,5,1,108,
122500,6,1,24,
122500,7,1,21,
122600,1,1,0,
122600,2,1,0,
122600,3,1,240,
122600,4,1,18,
122600,5,1,54,
122600,6,1,66,
122600,7,1,21,
122800,1,1,6,
122800,2,1,0,
122800,3,1,432,
122800,4,1,3,
122800,5,1,141,
122800,6,1,27,
122800,7,1,21,
122800,8,1,0,
122800,9,1,3,
122800,10,1,3,
122900,1,1,9,
122900,2,1,0,
122900,3,1,573,
122900,4,1,0,
122900,5,1,141,
122900,6,1,27,
122900,7,1,27,
122900,8,1,6,
122900,9,1,0,
122900,10,1,12,
123000,1,1,6,
123000,2,1,0,
123000,3,1,543,
123000,4,1,9,
123000,5,1,108,
123000,6,1,15,
123000,7,1,15,
123000,8,1,30,
123000,9,1,0,
123000,10,1,12,
123100,1,1,3,
123100,2,1,0,
123100,3,1,207,
123100,4,1,0,
123100,5,1,45,
123100,6,1,24,
123100,7,1,24,
123100,8,1,0,
123100,9,1,0,
123100,10,1,9,
123200,1,1,0,
123200,2,1,0,
123200,3,1,312,
123200,4,1,51,
123200,5,1,183,
123200,6,1,9,
123200,7,1,12,
123200,8,1,0,
123200,9,1,0,
123300,1,1,3,
123300,2,1,0,
123300,3,1,354,
123300,4,1,0,
123300,5,1,111,
123300,6,1,36,
123300,7,1,30,
123400,1,1,0,
123400,2,1,0,
123400,3,1,213,
123400,4,1,12,
123400,5,1,228,
123400,6,1,21,
123400,7,1,30,
123400,8,1,0,
123400,9,1,0,
123600,1,1,3,
123600,2,1,0,
123600,3,1,276,
123600,4,1,33,
123600,5,1,129,
123600,6,1,63,
123600,7,1,36,
123600,8,1,0,
123600,9,1,0,
123600,10,1,6,
123700,1,1,3,
123700,2,1,0,
123700,3,1,336,
123700,4,1,39,
123700,5,1,114,
123700,6,1,135,
123700,7,1,27,
123700,8,1,0,
123700,9,1,0,
123700,10,1,6,
123800,1,1,0,
123800,2,1,0,
123800,3,1,459,
123800,4,1,6,
123800,5,1,72,
123800,6,1,15,
123800,7,1,18,
123800,8,1,24,
123800,9,1,0,
123900,1,1,3,
123900,2,1,0,
123900,3,1,261,
123900,4,1,3,
123900,5,1,120,
123900,6,1,45,
123900,7,1,27,
123900,8,1,0,
123900,9,1,0,
124000,1,1,6,
124000,2,1,0,
124000,3,1,264,
124000,4,1,0,
124000,5,1,114,
124000,6,1,36,
124000,7,1,27,
124100,1,1,3,
124100,2,1,0,
124100,3,1,60,
124100,4,1,0,
124100,5,1,0,
124100,6,1,66,
124100,7,1,0,
124100,8,1,3,
124100,9,1,0,
124300,1,1,3,
124300,2,1,0,
124300,3,1,462,
124300,4,1,6,
124300,5,1,180,
124300,6,1,9,
124400,1,1,3,
124400,2,1,0,
124400,3,1,450,
124400,4,1,6,
124400,5,1,198,
124400,6,1,36,
124400,7,1,30,
124400,8,1,0,
124400,9,1,0,
124400,10,1,9,
124500,1,1,15,
124500,2,1,0,
124500,3,1,279,
124500,4,1,36,
124500,5,1,207,
124500,6,1,9,
124500,7,1,12,
124500,8,1,3,
124500,9,1,0,
124500,10,1,3,
124600,1,1,3,
124600,2,1,0,
124600,3,1,186,
124600,4,1,3,
124600,5,1,75,
124600,6,1,15,
124600,7,1,9,
124600,8,1,0,
124600,9,1,0,
124600,10,1,3,
124700,1,1,3,
124700,2,1,0,
124700,3,1,156,
124700,4,1,3,
124700,5,1,9,
124700,6,1,27,
124700,7,1,0,
124700,8,1,6,
124700,9,1,0,
124700,10,1,3,
125100,1,1,,c
125100,2,1,,c
125100,3,1,15,
125100,4,1,,c
125100,5,1,,c
125100,6,1,,c
125100,7,1,,c
125300,1,1,0,
125300,2,1,0,
125300,3,1,279,
125300,4,1,30,
125300,5,1,99,
125300,6,1,3,
125400,1,1,3,
125400,2,1,0,
125400,3,1,150,
125400,4,1,45,
125400,5,1,159,
125400,6,1,33,
125400,7,1,9,
125400,8,1,0,
125400,9,1,0,
125400,10,1,0,
125500,1,1,6,
125500,2,1,0,
125500,3,1,114,
125500,4,1,24,
125500,5,1,225,
125500,6,1,12,
125500,7,1,6,
125500,8,1,0,
125500,9,1,0,
125600,1,1,3,
125600,2,1,0,
125600,3,1,237,
125600,4,1,9,
125600,5,1,138,
125600,6,1,15,
126100,1,1,0,
126100,2,1,0,
126100,3,1,177,
126100,4,1,9,
126100,5,1,144,
126100,6,1,15,
126100,7,1,3,
126100,8,1,15,
126100,9,1,0,
126100,10,1,3,
126200,1,1,0,
126200,2,1,0,
126200,3,1,279,
126200,4,1,24,
126200,5,1,213,
126200,6,1,39,
126200,7,1,15,
126200,8,1,0,
126200,9,1,0,
126200,10,1,6,
126300,1,1,3,
126300,2,1,0,
126300,3,1,282,
126300,4,1,3,
126300,5,1,84,
126300,6,1,87,
126300,7,1,39,
126300,8,1,0,
126300,9,1,0,
126300,10,1,3,
126400,1,1,3,
126400,2,1,0,
126400,3,1,297,
126400,4,1,6,
126400,5,1,201,
126400,6,1,18,
126400,7,1,21,
126400,8,1,3,
126400,9,1,0,
126400,10,1,6,
126600,1,1,3,
126600,2,1,0,
126600,3,1,204,
126600,4,1,39,
126600,5,1,207,
126600,6,1,18,
126800,1,1,0,
126800,2,1,0,
126800,3,1,72,
126800,4,1,9,
126800,5,1,39,
126800,6,1,18,
126900,1,1,0,
126900,2,1,0,
126900,3,1,465,
126900,4,1,3,
126900,5,1,96,
126900,6,1,30,
126900,7,1,9,
126900,8,1,12,
126900,9,1,0,
127000,1,1,6,
127000,2,1,0,
127000,3,1,345,
127000,4,1,18,
127000,5,1,174,
127000,6,1,21,
127100,1,1,0,
127100,2,1,0,
127100,3,1,162,
127100,4,1,6,
127100,5,1,72,
127100,6,1,15,
127200,1,1,0,
127200,2,1,0,
127200,3,1,45,
127200,4,1,9,
127200,5,1,9,
127200,6,1,0,
127200,7,1,3,
127200,8,1,0,
127200,9,1,0,
127300,1,1,3,
127300,2,1,0,
127300,3,1,150,
127300,4,1,6,
127300,5,1,108,
127300,6,1,24,
127300,7,1,18,
127300,8,1,0,
127300,9,1,0,
127500,1,1,0,
127500,2,1,0,
127500,3,1,63,
127500,4,1,0,
127500,5,1,24,
127500,6,1,6,
127700,1,1,3,
127700,2,1,0,
127700,3,1,291,
127700,4,1,9,
127700,5,1,165,
127700,6,1,24,
127800,1,1,6,
127800,2,1,0,
127800,3,1,258,
127800,4,1,3,
127800,5,1,57,
127800,6,1,6,
127800,7,1,9,
127800,8,1,6,
127800,9,1,0,
127800,10,1,6,
127900,1,1,0,
127900,2,1,0,
127900,3,1,231,
127900,4,1,3,
127900,5,1,60,
127900,6,1,9,
127900,7,1,18,
127900,8,1,6,
127900,9,1,0,
127900,10,1,3,
128000,1,1,6,
128000,2,1,0,
128000,3,1,78,
128000,4,1,0,
128000,5,1,6,
128000,6,1,57,
128100,1,1,0,
128100,2,1,0,
128100,3,1,129,
128100,4,1,9,
128100,5,1,36,
128100,6,1,12,
128100,7,1,15,
128100,8,1,0,
128100,9,1,0,
128100,10,1,0,
128600,1,1,0,
128600,2,1,0,
128600,3,1,66,
128600,4,1,30,
128600,5,1,54,
128600,6,1,21,
128600,7,1,3,
128600,8,1,0,
128600,9,1,0,
128700,1,1,,c
128700,2,1,,c
128700,3,1,,c
128700,4,1,,c
128700,5,1,,c
128700,6,1,,c
128700,7,1,,c
128700,8,1,,c
128700,9,1,,c
128800,1,1,0,
128800,2,1,0,
128800,3,1,246,
128800,4,1,81,
128800,5,1,261,
128800,6,1,42,
128900,1,1,3,
128900,2,1,0,
128900,3,1,522,
128900,4,1,0,
128900,5,1,72,
128900,6,1,48,
129400,1,1,3,
129400,2,1,0,
129400,3,1,204,
129400,4,1,78,
129400,5,1,81,
129400,6,1,27,
129400,7,1,12,
129400,8,1,0,
129400,9,1,3,
129400,10,1,3,
129500,1,1,0,
129500,2,1,0,
129500,3,1,327,
129500,4,1,3,
129500,5,1,60,
129500,6,1,30,
129600,1,1,9,
129600,2,1,0,
129600,3,1,498,
129600,4,1,12,
129600,5,1,24,
129600,6,1,45,
129600,7,1,36,
129600,8,1,18,
129600,9,1,0,
129600,10,1,15,
129700,1,1,0,
129700,2,1,0,
129700,3,1,108,
129700,4,1,18,
129700,5,1,165,
129700,6,1,123,
129800,1,1,0,
129800,2,1,0,
129800,3,1,171,
129800,4,1,27,
129800,5,1,138,
129800,6,1,60,
129800,7,1,15,
129800,8,1,0,
129800,9,1,0,
129800,10,1,6,
130000,1,1,3,
130000,2,1,0,
130000,3,1,219,
130000,4,1,0,
130000,5,1,3,
130000,6,1,114,
130200,1,1,0,
130200,2,1,0,
130200,3,1,54,
130200,4,1,3,
130200,5,1,75,
130200,6,1,33,
130300,1,1,0,
130300,2,1,0,
130300,3,1,195,
130300,4,1,24,
130300,5,1,243,
130300,6,1,45,
130400,1,1,0,
130400,2,1,0,
130400,3,1,147,
130400,4,1,12,
130400,5,1,159,
130400,6,1,51,
130400,7,1,18,
130400,8,1,0,
130400,9,1,0,
130500,1,1,3,
130500,2,1,0,
130500,3,1,270,
130500,4,1,3,
130500,5,1,132,
130500,6,1,9,
131100,1,1,6,
131100,2,1,0,
131100,3,1,222,
131100,4,1,30,
131100,5,1,93,
131100,6,1,6,
131100,7,1,15,
131100,8,1,6,
131100,9,1,0,
131100,10,1,6,
131200,1,1,0,
131200,2,1,0,
131200,3,1,135,
131200,4,1,6,
131200,5,1,171,
131200,6,1,21,
131300,1,1,0,
131300,2,1,0,
131300,3,1,12,
131300,4,1,0,
131300,5,1,0,
131300,6,1,6,
131300,7,1,3,
131300,8,1,3,
131300,9,1,0,
131300,10,1,0,
131400,1,1,0,
131400,2,1,0,
131400,3,1,84,
131400,4,1,15,
131400,5,1,96,
131400,6,1,99,
132200,1,1,0,
132200,2,1,0,
132200,3,1,273,
132200,4,1,21,
132200,5,1,297,
132200,6,1,24,
132300,1,1,0,
132300,2,1,0,
132300,3,1,327,
132300,4,1,6,
132300,5,1,72,
132300,6,1,9,
132800,1,1,0,
132800,2,1,0,
132800,3,1,156,
132800,4,1,21,
132800,5,1,132,
132800,6,1,24,
132800,7,1,36,
132800,8,1,3,
132800,9,1,0,
132800,10,1,6,
132900,1,1,0,
132900,2,1,0,
132900,3,1,255,
132900,4,1,6,
132900,5,1,57,
132900,6,1,12,
133000,1,1,6,
133000,2,1,0,
133000,3,1,141,
133000,4,1,72,
133000,5,1,147,
133000,6,1,126,
133000,7,1,24,
133000,8,1,0,
133000,9,1,6,
133000,10,1,6,
133100,1,1,3,
133100,2,1,0,
133100,3,1,168,
133100,4,1,6,
133100,5,1,102,
133100,6,1,6,
133600,1,1,3,
133600,2,1,0,
133600,3,1,207,
133600,4,1,18,
133600,5,1,102,
133600,6,1,6,
133700,1,1,0,
133700,2,1,0,
133700,3,1,15,
133700,4,1,0,
133700,5,1,3,
133700,6,1,0,
134500,1,1,0,
134500,2,1,0,
134500,3,1,18,
134500,4,1,0,
134500,5,1,6,
134500,6,1,0,
134500,7,1,9,
134500,8,1,0,
134500,9,1,0,
134500,10,1,0,
134700,1,1,3,
134700,2,1,0,
134700,3,1,255,
134700,4,1,6,
134700,5,1,246,
134700,6,1,51,
134700,7,1,12,
134700,8,1,18,
134700,9,1,0,
135400,1,1,3,
135400,2,1,0,
135400,3,1,342,
135400,4,1,9,
135400,5,1,114,
135400,6,1,21,
135500,1,1,3,
135500,2,1,0,
135500,3,1,210,
135500,4,1,9,
135500,5,1,105,
135500,6,1,9,
136200,1,1,0,
136200,2,1,0,
136200,3,1,111,
136200,4,1,6,
136200,5,1,84,
136200,6,1,6,
136200,7,1,12,
136200,8,1,9,
136200,9,1,0,
136400,1,1,3,
136400,2,1,0,
136400,3,1,108,
136400,4,1,3,
136400,5,1,81,
136400,6,1,6,
136400,7,1,27,
136400,8,1,6,
136400,9,1,0,
137900,1,1,0,
137900,2,1,0,
137900,3,1,342,
137900,4,1,12,
137900,5,1,153,
137900,6,1,24,
137900,7,1,15,
137900,8,1,3,
137900,9,1,0,
138100,1,1,0,
138100,2,1,0,
138100,3,1,183,
138100,4,1,24,
138100,5,1,261,
138100,6,1,15,
138100,7,1,21,
138100,8,1,3,
138100,9,1,0,
139600,1,1,6,
139600,2,1,0,
139600,3,1,168,
139600,4,1,0,
139600,5,1,156,
139600,6,1,15,
139600,7,1,39,
139600,8,1,3,
139600,9,1,0,
139800,1,1,3,
139800,2,1,0,
139800,3,1,369,
139800,4,1,3,
139800,5,1,75,
139800,6,1,15,
139800,7,1,27,
139800,8,1,3,
139800,9,1,0,
141100,1,1,3,
141100,2,1,0,
141100,3,1,297,
141100,4,1,3,
141100,5,1,117,
141100,6,1,45,
141300,1,1,0,
141300,2,1,0,
141300,3,1,252,
141300,4,1,3,
141300,5,1,36,
141300,6,1,21,
141500,1,1,0,
141500,2,1,0,
141500,3,1,126,
141500,4,1,6,
141500,5,1,60,
141500,6,1,12,
142800,1,1,0,
142800,2,1,0,
142800,3,1,363,
142800,4,1,15,
142800,5,1,93,
142800,6,1,18,
143000,1,1,6,
143000,2,1,0,
143000,3,1,285,
143000,4,1,12,
143000,5,1,198,
143000,6,1,48,
144500,1,1,0,
144500,2,1,0,
144500,3,1,330,
144500,4,1,9,
144500,5,1,42,
144500,6,1,18,
144700,1,1,6,
144700,2,1,0,
144700,3,1,438,
144700,4,1,0,
144700,5,1,228,
144700,6,1,18,
187400,1,1,3,
187400,2,1,0,
187400,3,1,195,
187400,4,1,9,
187400,5,1,87,
187400,6,1,27,
187400,7,1,0,
187400,8,1,0,
187400,9,1,0,
187400,10,1,0,
187500,1,1,3,
187500,2,1,0,
187500,3,1,78,
187500,4,1,3,
187500,5,1,33,
187500,6,1,111,
187500,7,1,3,
187500,8,1,0,
187500,9,1,0,
187500,10,1,0,
187700,1,1,3,
187700,2,1,0,
187700,3,1,165,
187700,4,1,12,
187700,5,1,45,
187700,6,1,180,
187700,7,1,3,
187700,8,1,0,
187700,9,1,0,
187700,10,1,0,
187800,1,1,9,
187800,2,1,0,
187800,3,1,117,
187800,4,1,0,
187800,5,1,0,
187800,6,1,159,
187800,7,1,6,
187800,8,1,0,
187800,9,1,0,
187800,10,1,0,
187900,1,1,0,
187900,2,1,0,
187900,3,1,84,
187900,4,1,0,
187900,5,1,6,
187900,6,1,105,
187900,7,1,3,
187900,8,1,0,
187900,9,1,0,
187900,10,1,0,
188000,1,1,3,
188000,2,1,0,
188000,3,1,141,
188000,4,1,0,
188000,5,1,3,
188000,6,1,132,
188000,7,1,9,
188000,8,1,0,
188000,9,1,0,
188000,10,1,3,
188100,1,1,,c
188100,2,1,,c
188100,3,1,,c
188100,4,1,,c
188100,5,1,,c
188100,6,1,,c
188100,7,1,,c
188100,8,1,,c
188100,9,1,,c
188100,10,1,,c
188200,1,1,0,
188200,2,1,0,
188200,3,1,102,
188200,4,1,3,
188200,5,1,42,
188200,6,1,75,
188200,7,1,6,
188200,8,1,0,
188200,9,1,0,
188200,10,1,0,
188300,1,1,6,
188300,2,1,0,
188300,3,1,129,
188300,4,1,3,
188300,5,1,3,
188300,6,1,60,
188300,7,1,0,
188300,8,1,0,
188300,9,1,0,
188300,10,1,0,
188400,1,1,3,
188400,2,1,0,
188400,3,1,174,
188400,4,1,3,
188400,5,1,21,
188400,6,1,21,
188400,7,1,0,
188400,8,1,0,
188400,9,1,0,
188400,10,1,0,
188500,1,1,12,
188500,2,1,0,
188500,3,1,261,
188500,4,1,9,
188500,5,1,51,
188500,6,1,33,
188500,7,1,0,
188500,8,1,0,
188500,9,1,0,
188500,10,1,3,
188600,1,1,,c
188600,2,1,,c
188600,3,1,18,
188600,4,1,,c
188600,5,1,21,
188600,6,1,,c
188600,7,1,,c
188600,8,1,,c
188600,9,1,,c
188600,10,1,,c
188700,1,1,0,
188700,2,1,0,
188700,3,1,186,
188700,4,1,15,
188700,5,1,63,
188700,6,1,3,
188700,7,1,0,
188700,8,1,0,
188700,9,1,0,
188700,10,1,0,
188800,1,1,6,
188800,2,1,0,
188800,3,1,207,
188800,4,1,9,
188800,5,1,78,
188800,6,1,15,
188800,7,1,3,
188800,8,1,0,
188800,9,1,0,
188800,10,1,9,
188900,1,1,0,
188900,2,1,0,
188900,3,1,282,
188900,4,1,12,
188900,5,1,93,
188900,6,1,6,
188900,7,1,0,
188900,8,1,0,
188900,9,1,0,
188900,10,1,6,
189000,1,1,3,
189000,2,1,0,
189000,3,1,258,
189000,4,1,18,
189000,5,1,69,
189000,6,1,0,
189000,7,1,0,
189000,8,1,0,
189000,9,1,0,
189000,10,1,3,
189100,1,1,3,
189100,2,1,0,
189100,3,1,228,
189100,4,1,30,
189100,5,1,189,
189100,6,1,12,
189100,7,1,0,
189100,8,1,0,
189100,9,1,0,
189100,10,1,3,
189200,1,1,6,
189200,2,1,0,
189200,3,1,189,
189200,4,1,27,
189200,5,1,30,
189200,6,1,24,
189200,7,1,6,
189200,8,1,0,
189200,9,1,0,
189200,10,1,3,
189300,1,1,0,
189300,2,1,0,
189300,3,1,258,
189300,4,1,24,
